"timestamp_posix","timestamp","power","azimuth","elevation"
"1711421997.015362","2024-03-26T02:59:57.015362+00:00","-40.66","225.00004608607293","54.800275048017504"
"1711421997.159617","2024-03-26T02:59:57.159617+00:00","-40.67","225.00047885084152","54.81224820661545"
"1711421997.305385","2024-03-26T02:59:57.305385+00:00","-40.67","225.00091615533827","54.82434696435928"
"1711421997.450323","2024-03-26T02:59:57.450323+00:00","-40.66","225.00135096931456","54.83637681770325"
"1711421997.588419","2024-03-26T02:59:57.588419+00:00","-40.66","225.0017652568817","54.84783877372742"
"1711421997.738601","2024-03-26T02:59:57.738601+00:00","-40.67","225.00221580290793","54.86030388045311"
"1711421997.88211","2024-03-26T02:59:57.882110+00:00","-40.66","225.00264633035658","54.87221513986587"
"1711421998.031068","2024-03-26T02:59:58.031068+00:00","-40.66","225.003","54.88492040014267"
"1711421998.176239","2024-03-26T02:59:58.176239+00:00","-40.66","225.003","54.89856646728516"
"1711421998.322054","2024-03-26T02:59:58.322054+00:00","-40.66","225.003","54.912273067474366"
"1711421998.465871","2024-03-26T02:59:58.465871+00:00","-40.66","225.003","54.92579188299179"
"1711421998.608222","2024-03-26T02:59:58.608222+00:00","-40.65","225.003","54.93917286872863"
